age,age_cat,score_text,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,sex_Male,c_charge_degree_M
33,25 - 45,Low,0,-4.0,1,1,1,2014-02-07 09:21:52,2014-02-11 04:08:38,False,False,False,False,False,True,False
50,Greater than 45,Medium,1,-1.0,6,1,1,2013-02-03 05:31:13,2013-03-15 09:45:14,False,True,False,False,False,True,True
20,Less than 25,Low,0,-2.0,4,0,0,2013-09-28 08:34:56,2013-09-29 01:46:44,False,False,False,False,True,True,False
51,Greater than 45,Low,0,-1.0,4,1,1,2013-01-13 05:17:52,2013-01-14 07:36:42,False,True,False,False,False,False,True
46,Greater than 45,Low,1,-2.0,1,0,0,2014-01-25 04:52:02,2014-01-26 01:43:13,False,False,True,False,False,True,True
44,25 - 45,Low,0,-1.0,1,1,1,2014-11-19 05:10:20,2014-11-20 09:24:11,False,False,True,False,False,True,True
61,Greater than 45,Low,0,0.0,1,0,0,2013-05-31 03:36:36,2013-05-31 08:16:20,False,True,False,False,False,True,True
50,Greater than 45,High,11,0.0,9,0,0,2013-09-09 01:51:41,2013-09-11 04:56:45,False,False,False,False,False,True,False
32,25 - 45,Low,0,-1.0,1,0,0,2014-01-09 09:03:15,2014-01-10 01:14:04,False,True,False,False,False,True,True
24,Less than 25,Medium,0,-1.0,5,1,1,2013-02-09 08:28:39,2013-02-10 07:52:20,False,False,False,False,False,True,True
37,25 - 45,Medium,13,-1.0,6,1,0,2013-01-02 10:03:55,2013-01-04 01:05:33,False,False,False,False,False,False,False
47,Greater than 45,Low,1,-1.0,3,1,1,2013-10-07 11:30:18,2013-10-08 08:26:31,False,True,False,False,False,True,False
39,25 - 45,Low,0,-1.0,1,0,0,2013-01-06 08:13:47,2013-01-07 09:42:45,False,False,False,False,True,False,False
41,25 - 45,Low,0,0.0,1,0,0,2013-09-09 04:00:04,2013-09-09 08:07:16,False,False,False,False,True,True,True
34,25 - 45,Low,5,-1.0,2,1,1,2013-04-25 08:35:15,2013-04-26 07:37:40,False,False,False,False,False,True,False
27,25 - 45,Medium,5,-2.0,6,1,1,2014-06-16 11:30:21,2014-06-18 04:29:17,False,False,False,False,True,False,False
34,25 - 45,Low,5,-1.0,4,1,1,2013-01-30 11:54:49,2013-02-02 07:32:19,False,False,False,False,False,True,False
22,Less than 25,Low,2,-1.0,3,0,0,2013-12-19 08:49:18,2013-12-20 07:52:14,False,True,False,False,False,False,False
31,25 - 45,Low,1,-14.0,1,0,0,2013-10-22 11:46:11,2013-11-05 11:20:18,False,False,False,False,False,True,False
26,25 - 45,Medium,3,-1.0,7,1,1,2013-09-28 06:05:10,2013-11-14 08:19:34,False,False,False,False,False,True,False
24,Less than 25,Medium,2,-1.0,7,0,0,2013-05-20 04:06:09,2013-05-21 07:18:03,False,False,False,False,False,True,False
23,Less than 25,Low,0,0.0,3,0,0,2013-04-20 02:46:27,2013-04-21 04:15:10,False,False,False,False,False,True,False
24,Less than 25,Low,1,-1.0,3,0,0,2013-01-10 08:39:13,2013-01-11 01:20:52,False,False,False,False,False,True,False
20,Less than 25,Medium,0,-1.0,5,1,1,2013-10-02 05:50:22,2013-10-03 08:15:24,False,False,False,False,True,True,False
36,25 - 45,Medium,0,-1.0,7,1,1,2014-08-20 11:37:21,2014-08-26 09:21:52,False,True,False,False,False,True,True
20,Less than 25,Low,0,-1.0,2,0,0,2013-12-05 11:38:15,2013-12-06 12:40:41,False,True,False,False,False,True,False
56,Greater than 45,Low,1,-1.0,2,0,0,2013-10-29 08:23:19,2013-10-30 06:28:18,False,False,False,False,False,True,False
60,Greater than 45,Low,2,-1.0,1,0,0,2013-11-24 04:19:55,2013-11-25 09:02:04,False,True,False,False,False,False,False
54,Greater than 45,Low,2,-3.0,2,0,0,2013-12-20 01:27:45,2013-12-20 08:11:49,False,True,False,False,False,False,False
20,Less than 25,High,1,-1.0,10,1,1,2013-12-09 01:36:50,2013-12-22 01:52:00,False,True,False,False,False,True,False
23,Less than 25,Low,1,-1.0,2,0,0,2014-03-28 11:35:16,2014-03-29 09:58:14,False,True,False,False,False,True,True
32,25 - 45,High,4,-1.0,10,0,0,2013-07-31 10:15:26,2013-08-04 09:42:54,False,False,False,False,False,True,False
22,Less than 25,Low,1,-1.0,4,1,1,2014-02-04 04:44:40,2014-02-05 09:11:52,False,False,False,False,True,True,False
27,25 - 45,Low,2,-1.0,2,0,0,2013-12-14 06:09:17,2013-12-16 02:52:14,False,True,False,False,False,True,False
30,25 - 45,Low,0,0.0,3,1,1,2013-03-12 02:19:58,2013-03-12 06:58:41,False,False,False,False,False,True,False
37,25 - 45,Low,0,-1.0,1,0,0,2014-01-27 04:34:50,2014-01-28 08:12:42,False,False,False,False,True,True,True
40,25 - 45,Low,0,-2.0,2,0,0,2014-01-04 01:41:51,2014-01-05 08:41:28,False,False,True,False,False,True,True
30,25 - 45,Low,0,0.0,1,0,0,2013-04-26 04:51:20,2013-04-26 01:38:42,False,True,False,False,False,True,True
32,25 - 45,Low,6,-1.0,2,1,1,2013-02-18 11:11:06,2013-02-21 06:11:47,False,True,False,False,False,True,False
26,25 - 45,High,5,-1.0,8,1,1,2013-03-27 04:00:34,2013-05-02 09:54:38,False,False,False,False,False,True,False
26,25 - 45,Medium,1,-1.0,6,1,1,2013-10-15 07:08:32,2013-10-28 08:48:39,False,False,False,False,False,True,True
33,25 - 45,Low,2,-1.0,3,1,1,2014-03-05 03:53:31,2014-03-07 05:21:34,False,False,False,False,False,False,False
26,25 - 45,Low,2,-1.0,3,1,1,2013-04-22 02:30:22,2013-09-17 05:56:06,False,False,False,False,False,True,False
38,25 - 45,Low,2,-1.0,3,1,1,2013-05-25 08:47:26,2013-05-28 01:16:45,False,False,False,False,False,True,False
35,25 - 45,Medium,1,-1.0,6,1,1,2013-09-13 08:50:06,2013-09-14 07:04:11,False,False,False,False,False,True,False
52,Greater than 45,Low,1,0.0,1,0,0,2013-04-02 01:14:06,2013-04-03 03:39:16,False,True,False,False,False,True,True
50,Greater than 45,Low,0,0.0,2,1,1,2014-02-11 03:13:47,2014-02-25 10:45:00,False,True,False,False,False,True,True
63,Greater than 45,Low,0,0.0,1,0,0,2013-02-12 01:53:55,2013-02-12 08:00:45,False,True,False,False,False,True,True
27,25 - 45,Low,2,-1.0,3,0,0,2013-10-01 07:19:17,2013-10-05 01:13:34,False,False,False,False,False,True,False
26,25 - 45,Low,1,-1.0,4,1,1,2013-11-07 09:01:45,2013-11-09 09:07:50,False,False,False,False,False,False,False
58,Greater than 45,Low,1,-1.0,1,0,0,2013-05-16 01:20:39,2013-05-17 01:12:54,False,True,False,False,False,True,False
33,25 - 45,Low,2,-1.0,2,0,0,2013-03-29 10:41:27,2013-03-31 02:30:16,False,True,False,False,False,True,True
25,25 - 45,High,3,-1.0,8,1,1,2013-08-14 07:48:42,2013-08-15 07:42:50,False,False,False,False,False,True,False
30,25 - 45,Low,0,-1.0,1,0,0,2013-12-06 07:43:48,2013-12-07 05:08:06,False,False,False,False,True,True,False
47,Greater than 45,Low,3,0.0,3,0,0,2013-03-25 03:26:29,2013-03-25 07:55:24,False,False,False,False,False,True,False
35,25 - 45,Low,0,-1.0,2,0,0,2014-01-31 03:23:35,2014-02-01 10:09:54,False,False,True,False,False,True,True
25,25 - 45,Low,0,0.0,3,0,0,2013-12-08 01:39:45,2013-12-08 01:45:29,False,True,False,False,False,True,False
30,25 - 45,Low,1,-1.0,3,1,1,2014-10-31 06:09:53,2014-11-01 08:55:20,False,False,False,False,False,True,False
54,Greater than 45,Low,0,0.0,1,0,0,2013-05-20 03:07:28,2013-05-20 07:36:27,False,False,True,False,False,False,True
23,Less than 25,Medium,1,-1.0,6,0,0,2013-02-22 09:55:37,2013-03-30 04:46:32,False,False,False,False,False,True,False
25,25 - 45,Medium,2,-1.0,5,1,1,2014-08-15 07:14:01,2014-08-16 02:16:45,False,True,False,False,False,True,False
36,25 - 45,Low,0,-1.0,2,0,0,2014-01-10 10:17:29,2014-01-11 01:14:10,False,True,False,False,False,False,True
34,25 - 45,Low,0,-1.0,4,0,0,2013-10-02 07:42:44,2013-10-30 09:15:07,False,True,False,False,False,True,False
48,Greater than 45,High,4,0.0,8,0,0,2014-02-11 02:21:28,2014-02-11 08:51:24,False,False,False,False,False,True,False
23,Less than 25,High,2,-1.0,9,0,0,2014-02-05 10:23:21,2014-02-28 01:40:43,False,False,True,False,False,True,False
31,25 - 45,High,9,-1.0,8,1,1,2013-12-28 02:25:38,2014-01-24 03:19:10,False,False,False,False,False,True,True
21,Less than 25,Low,0,-1.0,3,0,0,2014-02-26 09:16:23,2014-02-27 02:05:20,False,False,False,False,False,True,False
57,Greater than 45,Low,19,-1.0,3,0,0,2014-03-21 06:27:23,2014-03-22 08:09:32,False,False,False,False,False,True,False
35,25 - 45,Low,7,-1.0,4,0,0,2013-05-09 11:20:35,2013-06-07 09:22:48,False,False,False,False,False,True,False
55,Greater than 45,Medium,11,-1.0,7,0,0,2013-05-02 03:15:21,2013-06-28 09:30:37,False,True,False,False,False,True,True
48,Greater than 45,Low,1,-21.0,1,0,0,2013-08-21 04:29:00,2013-09-11 11:37:03,False,False,False,False,True,True,False
40,25 - 45,Low,0,-1.0,1,0,0,2014-03-15 05:42:13,2014-03-16 09:20:50,False,True,False,False,False,True,False
29,25 - 45,Low,1,0.0,1,0,0,2013-11-23 02:20:27,2013-11-25 02:34:28,False,False,True,False,False,True,False
28,25 - 45,Low,0,-1.0,3,0,0,2013-03-29 11:03:56,2013-03-30 08:06:57,False,True,False,False,False,True,False
22,Less than 25,High,2,-1.0,8,1,0,2013-04-29 04:28:02,2013-04-30 07:17:44,False,False,False,False,False,True,False
44,25 - 45,High,14,-1.0,8,1,1,2013-10-08 04:49:38,2013-10-10 04:31:37,False,False,False,False,False,True,False
21,Less than 25,Low,0,0.0,3,0,0,2014-01-13 01:33:12,2014-01-14 01:25:50,False,False,True,False,False,True,True
28,25 - 45,Low,0,0.0,2,0,0,2013-03-20 03:43:32,2013-03-21 01:37:09,False,False,False,False,False,False,True
22,Less than 25,Medium,3,0.0,6,1,1,2013-10-07 12:36:51,2013-10-09 05:46:12,False,False,False,False,False,True,False
37,25 - 45,Medium,0,0.0,5,0,0,2014-01-11 04:29:19,2014-02-17 08:19:02,False,False,False,False,False,False,False
28,25 - 45,Low,0,-1.0,2,1,1,2013-12-29 05:26:13,2013-12-30 08:22:11,False,False,False,False,False,True,True
21,Less than 25,Medium,0,-3.0,5,0,0,2013-07-12 04:10:13,2013-07-13 01:26:10,False,False,True,False,False,True,False
32,25 - 45,Low,2,-27.0,4,1,1,2014-06-05 11:53:48,2014-06-06 02:23:00,False,True,False,False,False,True,False
30,25 - 45,Medium,7,-18.0,7,0,0,2013-10-11 07:33:17,2013-10-29 05:43:13,False,True,False,False,False,False,True
23,Less than 25,High,1,-1.0,9,0,0,2013-08-13 04:31:54,2013-08-18 04:39:19,False,False,False,False,False,True,True
27,25 - 45,High,0,-1.0,8,1,1,2014-05-15 10:48:03,2014-05-22 06:23:29,False,False,False,False,False,False,True
22,Less than 25,Low,0,-1.0,3,0,0,2013-03-06 08:19:03,2013-03-07 06:09:53,False,False,False,False,False,True,False
57,Greater than 45,Low,3,0.0,1,0,0,2013-04-27 06:02:34,2013-04-29 01:41:38,False,False,False,False,False,True,False
21,Less than 25,High,1,-1.0,8,0,0,2013-11-22 12:16:41,2014-03-11 01:05:27,False,False,False,False,False,True,False
33,25 - 45,High,9,-1.0,9,1,1,2014-01-03 05:03:25,2014-02-21 05:47:14,False,True,False,False,False,True,False
21,Less than 25,High,2,0.0,10,1,1,2013-09-13 06:24:14,2013-09-14 04:42:09,False,False,False,False,False,True,False
39,25 - 45,Low,1,0.0,2,1,1,2013-04-08 12:51:19,2013-04-08 10:06:09,False,False,False,False,False,True,True
50,Greater than 45,Low,7,-1.0,2,0,0,2013-02-04 07:31:30,2013-02-05 01:26:00,False,False,False,False,False,True,False
36,25 - 45,Low,1,-1.0,2,0,0,2014-01-04 09:29:21,2014-01-05 02:30:46,False,True,False,False,False,True,True
36,25 - 45,Low,1,0.0,1,0,0,2013-08-19 05:01:46,2013-08-19 07:34:52,False,False,False,False,False,True,True
20,Less than 25,High,0,-1.0,9,1,1,2014-10-23 04:53:28,2014-10-23 09:14:20,False,True,False,False,False,True,False
29,25 - 45,Medium,0,-3.0,7,0,0,2013-03-08 03:07:49,2013-03-08 08:40:55,False,True,False,False,False,False,False
35,25 - 45,Low,3,-1.0,2,0,0,2013-12-27 03:35:30,2014-01-07 10:11:46,False,False,False,False,False,True,True
25,25 - 45,Low,0,0.0,2,1,1,2014-07-31 03:49:54,2014-07-31 08:39:54,False,True,False,False,False,True,True
41,25 - 45,Low,0,0.0,1,0,0,2013-05-03 02:50:28,2013-05-04 02:49:49,False,True,False,False,False,True,True
30,25 - 45,High,4,-1.0,8,0,0,2013-03-23 01:32:34,2013-03-28 09:37:27,False,False,False,False,False,True,True
25,25 - 45,Medium,3,-24.0,7,1,1,2013-01-27 04:35:25,2013-02-15 10:40:07,False,True,False,False,False,True,False
24,Less than 25,Low,0,-2.0,4,0,0,2013-09-30 07:53:28,2013-10-01 02:11:36,False,True,False,False,False,False,False
27,25 - 45,Medium,1,-1.0,7,0,0,2013-04-17 10:42:28,2013-04-23 07:14:50,False,False,False,False,False,True,False
52,Greater than 45,Low,7,-1.0,2,0,0,2013-04-19 11:43:36,2013-04-20 08:15:31,False,True,False,False,False,True,True
29,25 - 45,Medium,4,-1.0,5,1,0,2014-01-03 08:50:29,2014-01-04 08:41:19,False,False,False,False,False,True,True
33,25 - 45,Low,9,0.0,4,0,0,2013-04-14 01:37:01,2013-04-14 07:07:32,False,True,False,False,False,True,False
34,25 - 45,Low,13,-1.0,4,1,1,2014-11-24 07:10:14,2014-11-25 02:33:36,False,False,False,False,False,True,False
28,25 - 45,Low,10,0.0,3,0,0,2014-01-03 04:56:59,2014-01-03 08:00:20,False,False,False,False,False,True,False
29,25 - 45,Low,7,0.0,3,1,0,2013-02-09 03:34:10,2013-02-11 09:29:51,False,False,False,False,False,True,False
27,25 - 45,Medium,4,0.0,6,1,1,2013-05-28 12:37:53,2013-05-28 08:46:37,False,False,False,False,False,True,True
35,25 - 45,Low,1,-15.0,4,1,1,2014-06-11 01:41:42,2014-06-15 07:38:16,False,True,False,False,False,True,True
48,Greater than 45,High,14,23.0,9,1,1,2013-02-27 03:22:52,2013-07-19 10:47:00,False,False,False,False,False,True,False
33,25 - 45,Medium,7,-1.0,6,1,1,2013-03-01 05:09:59,2013-03-03 04:26:19,False,False,False,False,False,True,True
51,Greater than 45,Medium,3,-1.0,6,0,0,2013-03-08 12:35:15,2013-03-25 08:50:15,False,True,False,False,False,True,False
23,Less than 25,High,4,-1.0,10,1,1,2013-11-11 08:40:03,2013-11-12 01:22:51,False,False,False,False,False,True,False
23,Less than 25,Low,2,-1.0,4,1,0,2013-02-05 11:15:36,2013-02-07 09:22:57,False,False,False,False,True,True,False
49,Greater than 45,Low,1,-22.0,1,0,0,2014-01-28 12:27:03,2014-01-30 08:45:35,False,True,False,False,False,True,False
35,25 - 45,Medium,0,-1.0,6,0,0,2013-05-15 03:27:43,2013-08-24 05:06:24,True,False,False,False,False,True,False
40,25 - 45,Low,4,-1.0,3,1,1,2013-11-11 01:20:20,2013-12-14 05:53:08,False,True,False,False,False,True,False
35,25 - 45,Low,2,-1.0,3,0,0,2014-02-13 01:00:49,2014-02-14 01:28:38,False,True,False,False,False,True,False
24,Less than 25,High,3,-1.0,8,1,1,2014-04-17 09:15:00,2014-04-20 11:07:10,False,False,False,False,True,True,True
68,Greater than 45,Low,2,0.0,4,0,0,2013-12-20 03:05:36,2013-12-20 08:39:18,False,False,False,False,False,True,False
27,25 - 45,Medium,7,-1.0,7,1,1,2013-01-15 11:07:57,2013-02-12 03:39:37,False,False,False,False,False,True,True
24,Less than 25,Low,0,-1.0,2,0,0,2014-02-14 01:26:06,2014-02-15 08:43:50,False,False,False,False,False,True,False
29,25 - 45,Medium,0,-1.0,5,1,1,2013-01-02 10:05:22,2013-01-09 05:44:25,False,False,True,False,False,True,False
37,25 - 45,Low,0,-1.0,1,1,1,2014-11-10 09:56:40,2014-11-11 01:30:08,False,False,False,False,True,True,False
43,25 - 45,High,9,-1.0,9,0,0,2014-01-01 04:58:59,2014-01-03 04:58:13,False,False,False,False,False,False,True
20,Less than 25,Low,0,-1.0,4,1,0,2013-10-01 05:18:33,2013-10-02 07:35:45,False,False,False,False,False,True,True
35,25 - 45,Low,1,0.0,4,0,0,2013-05-05 01:29:39,2013-05-06 07:57:31,False,False,False,False,False,True,True
34,25 - 45,Medium,0,0.0,7,1,1,2013-12-22 02:30:37,2013-12-24 05:27:12,False,True,False,False,False,False,True
27,25 - 45,Low,1,-1.0,3,0,0,2013-12-31 09:37:13,2014-01-01 08:36:34,False,True,False,False,False,True,False
30,25 - 45,High,11,-1.0,8,1,1,2013-04-02 12:56:55,2013-04-05 04:36:29,False,False,False,False,False,True,False
33,25 - 45,Low,2,-1.0,4,0,0,2013-11-04 06:37:56,2013-11-05 08:59:00,False,False,False,False,False,True,True
48,Greater than 45,Low,1,-1.0,1,1,1,2014-07-05 06:25:59,2014-07-07 01:21:30,False,True,False,False,False,False,True
29,25 - 45,Medium,5,-1.0,5,1,1,2014-06-10 04:43:13,2014-06-12 09:19:13,False,False,False,False,False,True,False
26,25 - 45,Medium,1,-2.0,5,0,0,2013-03-02 05:50:22,2013-03-03 09:01:18,False,False,True,False,False,True,True
67,Greater than 45,Low,0,-1.0,1,0,0,2013-08-15 12:10:13,2013-08-16 09:07:07,False,True,False,False,False,True,True
59,Greater than 45,Low,3,-8.0,3,1,0,2013-01-23 08:25:05,2013-01-31 10:46:32,False,False,False,False,False,True,False
26,25 - 45,Medium,5,-1.0,7,1,1,2013-04-09 11:57:35,2013-04-16 10:03:13,False,False,False,False,False,True,False
35,25 - 45,Medium,8,0.0,7,1,1,2013-09-18 04:19:18,2013-11-19 06:13:00,False,False,False,False,False,True,True
31,25 - 45,High,15,0.0,8,0,0,2013-05-25 12:00:10,2013-05-25 07:36:34,False,False,False,False,False,True,False
59,Greater than 45,Medium,22,-1.0,6,1,1,2013-01-23 04:45:17,2013-04-02 10:35:27,False,False,False,False,False,True,False
51,Greater than 45,Low,0,-1.0,2,0,0,2013-10-30 11:27:14,2013-10-31 08:46:16,False,True,False,False,False,True,True
27,25 - 45,Medium,1,-1.0,5,0,0,2014-03-18 07:44:35,2014-03-20 12:10:34,False,False,False,False,False,True,True
51,Greater than 45,Low,6,0.0,3,1,1,2014-10-31 03:07:12,2014-11-02 09:34:32,False,True,False,False,False,True,False
48,Greater than 45,Low,11,-1.0,4,1,1,2013-11-10 09:03:08,2014-01-05 11:15:20,False,False,False,False,False,True,True
25,25 - 45,Low,1,-1.0,2,0,0,2013-04-07 08:23:40,2013-04-08 07:34:25,False,False,False,False,False,True,False
46,Greater than 45,Low,4,0.0,4,0,0,2014-01-04 02:43:27,2014-01-05 08:14:11,False,True,False,False,False,True,False
62,Greater than 45,Low,1,-2.0,1,1,1,2013-02-18 08:43:36,2013-02-19 02:29:33,False,True,False,False,False,False,True
46,Greater than 45,Low,0,-1.0,1,0,0,2013-09-05 08:34:14,2013-09-06 08:59:40,False,True,False,False,False,True,False
30,25 - 45,Low,1,-1.0,2,0,0,2013-03-18 11:22:54,2013-03-19 06:38:59,False,False,False,False,False,True,True
47,Greater than 45,Low,0,-1.0,1,0,0,2013-10-08 05:57:00,2013-10-09 08:10:17,False,True,False,False,False,True,True
24,Less than 25,High,7,-1.0,8,1,1,2013-10-24 10:28:40,2013-10-27 07:45:15,False,False,False,False,False,True,True
34,25 - 45,Low,3,-6.0,2,0,0,2013-07-17 03:59:03,2013-07-22 09:39:53,False,False,True,False,False,True,True
44,25 - 45,Low,4,-1.0,3,0,0,2013-04-07 07:17:55,2013-04-08 07:34:18,False,True,False,False,False,True,False
68,Greater than 45,Medium,7,-1.0,7,1,1,2013-02-05 05:11:31,2013-02-10 10:00:25,False,True,False,False,False,True,False
47,Greater than 45,Low,1,0.0,1,0,0,2013-10-13 02:20:11,2013-10-14 07:54:28,True,False,False,False,False,True,True
24,Less than 25,Low,2,-1.0,4,1,1,2013-09-17 07:19:20,2013-09-19 04:16:03,False,False,False,False,False,True,False
45,Greater than 45,Low,0,-1.0,1,0,0,2014-03-29 09:57:52,2014-03-30 08:36:23,False,True,False,False,False,False,True
33,25 - 45,High,12,-1.0,9,1,1,2013-04-06 11:24:26,2013-04-09 08:18:48,False,False,False,False,False,True,False
24,Less than 25,Medium,2,-1.0,5,1,1,2013-02-08 05:47:59,2013-02-09 01:13:33,False,False,False,False,False,True,False
28,25 - 45,Low,1,-1.0,2,1,1,2014-05-03 11:13:44,2014-05-04 08:36:19,False,True,False,False,False,True,True
31,25 - 45,Medium,4,-1.0,7,1,1,2014-07-25 05:19:54,2014-07-30 09:23:17,False,True,False,False,False,True,False
24,Less than 25,Low,2,-1.0,3,1,1,2014-07-09 03:44:22,2014-07-11 05:10:09,False,True,False,False,False,True,False
44,25 - 45,Low,0,-1.0,1,0,0,2013-10-27 03:36:19,2013-10-29 04:11:32,False,False,False,False,False,True,True
26,25 - 45,High,4,-1.0,8,1,1,2013-04-05 06:54:28,2013-04-06 07:37:58,False,False,False,False,False,True,True
32,25 - 45,Low,0,0.0,2,0,0,2013-02-11 04:34:29,2013-02-11 07:32:37,False,False,True,False,False,True,True
21,Less than 25,Medium,0,-1.0,5,0,0,2013-12-26 06:12:11,2013-12-27 07:35:36,False,False,False,False,False,False,True
29,25 - 45,Low,6,-26.0,2,0,0,2014-01-12 05:40:58,2014-02-07 10:54:39,False,False,False,False,False,True,False
24,Less than 25,Low,1,0.0,4,1,1,2013-02-08 04:50:02,2013-02-09 04:43:17,False,False,True,False,False,True,False
38,25 - 45,Low,0,0.0,4,0,0,2013-02-14 05:26:52,2013-07-22 06:55:53,False,True,False,False,False,True,False
19,Less than 25,Low,1,-1.0,4,1,1,2014-11-01 11:47:12,2014-11-05 10:52:42,False,False,False,False,False,True,False
26,25 - 45,Low,0,-1.0,2,0,0,2013-05-27 07:12:07,2013-05-28 01:57:43,False,False,True,False,False,True,False
46,Greater than 45,Low,0,-1.0,1,1,1,2013-09-27 11:15:59,2013-09-28 01:36:52,False,False,False,False,True,True,False
57,Greater than 45,Medium,8,-1.0,5,1,1,2013-07-31 05:54:37,2013-11-08 03:35:51,False,False,False,False,False,True,False
36,25 - 45,Medium,4,-10.0,6,1,1,2013-07-29 05:40:09,2013-07-31 09:36:16,False,True,False,False,False,False,True
61,Greater than 45,Low,1,0.0,1,0,0,2013-01-26 12:29:59,2013-01-26 08:38:29,False,True,False,False,False,False,True
31,25 - 45,Medium,4,0.0,5,1,1,2014-08-29 01:37:06,2014-09-02 04:07:07,False,False,False,False,False,True,False
22,Less than 25,Medium,1,-1.0,6,1,1,2013-04-05 02:06:31,2013-04-11 08:20:38,False,False,False,False,False,True,False
20,Less than 25,Low,0,-1.0,4,0,0,2014-03-10 03:13:49,2014-03-11 10:33:16,False,True,False,False,False,True,False
30,25 - 45,Low,1,-27.0,3,0,0,2013-08-14 03:54:15,2013-08-14 08:26:49,False,True,False,False,False,False,True
51,Greater than 45,Medium,5,0.0,7,0,0,2013-02-22 12:10:28,2013-02-27 05:48:51,False,False,False,False,False,True,True
29,25 - 45,Low,1,3.0,2,1,1,2013-01-04 04:53:46,2013-01-05 04:30:35,False,True,False,False,False,True,False
23,Less than 25,High,5,-1.0,9,1,1,2013-03-06 05:57:50,2013-03-11 05:35:56,False,False,False,False,False,True,False
43,25 - 45,Medium,2,0.0,7,0,0,2013-01-12 12:58:49,2013-01-12 07:44:29,False,False,False,False,False,True,False
28,25 - 45,Low,2,-1.0,2,1,0,2013-01-15 07:30:10,2013-05-20 09:16:44,False,False,False,False,False,True,False
